customer_unique_id,avg_review_score,rating_rate,comment_rate,n_payment_types,boleto,credit_card,debit_card,voucher,Beauty & Fashion,Electronics,Home & Living,Leisure & Entertainment,Tools,Recency_log,Frequency,Monetary_log,average_payment_value_log,Label
3ac3f3faee1d7b209c198ccda6dbc468,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.413086994671296,1,-0.34597670866858,-0.2878295525602629,2
3ac427a63b9d1586ffa6f85c2e924717,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02396283743551904,1,-0.021298487327854686,0.0354452520840322,2
3ac516f0e88a2a1759a3e9980391a5d7,5.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8020645887840562,1,1.076781957519461,1.1287792608323741,0
3ac54bb7d4446a2f6af5ab54a6ae3152,3.0,1.0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0924363843075344,1,-0.5308360374220432,-0.4718898296637811,1
3ac614a52ccee2f7f92e884a59478567,5.0,1.0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1679568519910994,1,-1.419635537296069,-1.3568475071551682,2
3ac652bdb8a0de18c0a73ce11f88efed,4.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2266101039696361,1,1.0883761797089258,1.14032336717195,0
3ac66f699d7543fead838e24535f9896,4.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.422481634018257,1,-1.3267882754407105,-1.2644015761835616,2
3ac72367c83b28a9ff5508e4e5abeef7,5.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6593456009824795,1,0.17828835143402746,0.2341693797569183,0
3ac79816070e2d3f926cb7fdc18b8e01,4.0,1.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2246748827209755,1,0.5609006718131232,0.6151278641735567,0
3ac7a309b670de83219c488edd4faa72,4.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7310882277916346,1,0.1953116914983494,0.25111913669152913,0
3ac85ec3c4d4071a896eb175c9c2e495,4.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4704578053903183,1,-0.12156321637045316,-0.0643860841851909,2
3ac899172053ffd1ab35652f42f57626,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1678602116681184,1,-0.112567645023327,-0.055429396059028434,2
3ac9c01f8a484bed9a2c023ce5b4a2d6,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7980301395881868,1,0.1953116914983494,0.25111913669152913,0
3ac9e42b05329a4f0fc229648ca4bd86,5.0,1.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5494727431615323,1,-0.9300866141821271,-0.8694146518500881,2
3aca8565700b61f9bb335017f98aeb0f,5.0,1.0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.05657422070769567,1,-1.0324771393698773,-0.9713625955428081,2
3acb4dcdeafc0df3064a7096d5458836,4.0,1.0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2855346415072746,1,-0.2836573244665528,-0.22577954295299357,2
3acb947be47a2d786eb727119b10c354,2.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.951979691365333,1,-0.33632331154979767,-0.27821788210438336,1
